Year,rpt_rec_num,Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,County,Medicare CBSA Number,Rural Versus Urban,CCN Facility Type,Provider Type,Type of Control,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Interns and Residents (FTE),Total Days Title V,Total Days Title XVIII,Total Days Title XIX,Total Days (V + XVIII + XIX + Unknown),Number of Beds,Total Bed Days Available,Total Discharges Title V,Total Discharges Title XVIII,Total Discharges Title XIX,Total Discharges (V + XVIII + XIX + Unknown),Number of Beds + Total for all Subproviders,Hospital Total Days Title V For Adults & Peds,Hospital Total Days Title XVIII For Adults & Peds,Hospital Total Days Title XIX For Adults & Peds,Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds,Hospital Number of Beds For Adults & Peds,Hospital Total Bed Days Available For Adults & Peds,Hospital Total Discharges Title V For Adults & Peds,Hospital Total Discharges Title XVIII For Adults & Peds,Hospital Total Discharges Title XIX For Adults & Peds,Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds,Cost of Charity Care,Total Bad Debt Expense,Cost of Uncompensated Care,Total Unreimbursed and Uncompensated Care,Total Salaries From Worksheet A,Overhead Non-Salary Costs,Depreciation Cost,Total Costs,Inpatient Total Charges,Outpatient Total Charges,Combined Outpatient + Inpatient Total Charges,Wage-Related Costs (Core),Wage-Related Costs (RHC/FQHC),Total Salaries (adjusted),Contract Labor: Direct Patient Care,Wage Related Costs for Part - A Teaching Physicians,Wage Related Costs for Interns and Residents,Cash on Hand and in Banks,Temporary Investments,Notes Receivable,Accounts Receivable,Less: Allowances for Uncollectible Notes and Accounts Receivable,Inventory,Prepaid Expenses,Other Current Assets,Total Current Assets,Land,Land Improvements,Buildings,Leasehold Improvements,Fixed Equipment,Major Movable Equipment,Minor Equipment Depreciable,Health Information Technology Designated Assets,Total Fixed Assets,Investments,Other Assets,Total Other Assets,Total Assets,Accounts Payable,"Salaries, Wages, and Fees Payable",Payroll Taxes Payable,Notes and Loans Payable (Short Term),Deferred Income,Other Current Liabilities,Total Current Liabilities,Mortgage Payable,Notes Payable,Unsecured Loans,Other Long Term Liabilities,Total Long Term Liabilities,Total Liabilities,General Fund Balance,Total Fund Balances,Total Liabilities and Fund Balances,DRG Amounts Other Than Outlier Payments,DRG Amounts Before October 1,DRG Amounts After October 1,Outlier Payments For Discharges,Disproportionate Share Adjustment,Allowable DSH Percentage,Managed Care Simulated Payments,Total IME Payment,Inpatient Revenue,Outpatient Revenue,Total Patient Revenue,Less Contractual Allowance and Discounts on Patients' Accounts,Net Patient Revenue,Less Total Operating Expense,Net Income from Service to Patients,Total Other Income,Total Income,Total Other Expenses,Net Income,Cost To Charge Ratio,Net Revenue from Medicaid,Medicaid Charges,Net Revenue from Stand-Alone CHIP,Stand-Alone CHIP Charges
2020,727881,264032,CENTERPOINTE HOSPITAL OF COLUMBIA,1201 INTERNATIONAL DRIVE,COLUMBIA,MO,65202-1612,BOONE,17860,U,PH,4,4,1/1/2020,12/31/2020,115.54,,,3699,1864,14518,72,26352,,246,177,1507,72,,3699,1864,14518,72,26352,,246,177,1507,,,,,6746143,8562280,69364,13249609,30487800,2790752,33278552,,,,,,,,,,3573546,-278355,75983,158046,,3587928,,,37584,,,248953,,,149252,,306959,306959,4044139,994522,212753,272034,,,255500,1734809,,,,6764525,6764525,8499334,-4455195,-4455195,4044139,,,,,,,,,30487800,2790752,33278552,17958240,15320312,15308423,11889,96328,108217,,108217,,,,,
2020,727902,340096,LEXINGTON MEMORIAL HOSPITAL  INC.,250 HOSPITAL DRIVE,LEXINGTON,NC,27292-,DAVIDSON,49180,U,STH,1,2,7/1/2020,6/30/2021,576.91,,,3031,1416,12830,70,25550,,788,330,3429,70,,2355,1152,10078,54,19710,,788,330,3429,3515969,22789689,8272444,8330359,29687969,65469810,5817482,85302042,115047699,300172809,415220508,8827123,,35829931,,,,32793408,,,59787009,-49750870,1579201,127386,,99915017,951142,1006592,67991063,,,39339386,,,41207722,,757476,757476,141880215,751375,2636540,,,,2302531,5690446,,,,,,5690446,136189769,136189769,141880215,,1475219,4958920,,86057,0.0535,,,115047641,300172866,415220507,306176775,109043732,95157779,13885953,2819247,16705200,,16705200,0.205438,6727695,54450432,4614,
2020,727928,360362,TRIHEALTH HOSPITAL  INC.,GLENDALE MILFORD ROAD,CINCINNATI,OH,45241,HAMILTON,17140,U,STH,1,4,7/1/2020,9/30/2020,48.36,,,28,,105,29,2668,,28,,100,29,,28,,105,29,2668,,28,,100,84788,219003,142779,1751907,3807625,11460587,667620,14693782,3917274,52494354,56411628,1143575,,3516310,,,,600,,,17113671,-10132501,1044155,-7006,,26460126,,420080,13213511,14018,20191,17789853,,6636329,19190552,,150103596,150103596,195754274,4333444,1701751,,,,1327786,7362981,,,,21961157,21961157,29324138,166430136,166430136,195754274,,371373,,,,,,,3917274,52498490,56415764,36743000,19672764,15268212,4404552,,4404552,,4404552,0.260474,813625,3746875,,
2020,727946,390153,PAOLI HOSPITAL,255 W. LANCASTER AVE.,PAOLI,PA,19301-1792,CHESTER,33874,U,STH,1,2,7/1/2020,6/30/2021,1209.94,,,22245,557,59075,231,84315,,4724,116,13660,231,,20548,221,49898,194,70810,,4724,116,13660,5620245,7936657,7054900,13582895,100843065,235949057,14172065,278963075,977553027,667569808,1645122835,30213239,,100605710,967495,,,61681270,333840673,,114596504,-74426605,7787272,3289568,-5477468,443293951,13209847,3101555,261745593,1453730,1177875,167282699,,,188925470,305848101,,372336014,1004555435,901367,18596809,,1902240,,18449886,70292641,,73264092,,68587916,141852008,212144649,792410786,792410786,1004555435,,12434922,37198020,,,,,,977553028,667569809,1645122837,1312501802,332621035,336792119,-4171084,48632337,44461253,,44461253,0.16957,10262964,99020813,,
2020,727961,420011,CANNON MEMORIAL HOSPITAL,123 W.G. ACKER DRIVE,PICKENS,SC,29671-,PICKENS,24860,U,STH,1,2,1/1/2020,12/31/2020,158.29,,,656,62,2535,42,15372,,221,19,809,42,,401,53,2090,38,13908,,221,19,809,2425181,8112424,4427267,4427267,10318860,16217238,1083686,21345533,17203740,69491447,86695187,1653594,110711,10318860,10549,,,3974310,,,16007584,-13864279,271286,292178,,6866029,923554,384370,11842563,,,13853678,,,5271150,,156811,156811,12293990,1237601,1498315,,953079,,7601245,15538526,,,,1178827,1178827,16717353,-4423363,-4423363,12293990,,1154856,388151,,,,,,19361703,85275095,104636798,79713463,24923335,26536098,-1612763,787631,-825132,,-825132,0.246214,202012,2003945,,
2020,727968,424002,LIGHTHOUSE CARE CENTER OF CONWAY,152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,SC,29526,HORRY,34820,U,PH,4,4,1/1/2020,12/31/2020,155.6,,,7798,688,27108,105,38430,,609,76,3499,105,,7798,688,27108,105,38430,,609,76,3499,,,,,7564082,7996215,407953,12297434,59595800,,59595800,,,,,,,-831628,,,-905319,,137636,23815,,-1575496,1050000,,5732472,,,1799088,,,4681325,,9653976,9653976,12759805,67861,865978,,,,-134188,-32137947,,,,,,-32137947,44897752,44897752,12759805,,,,,,,,,59595800,,59595800,42445029,17150771,13691313,3459458,755357,4214815,,4214815,,,,,
2020,728002,450877,EAST EL PASO PHYS. MED. CENTER. LLC,1416 GEORGE DIETER,EL PASO,TX,79936,EL PASO,21340,U,STH,1,6,1/1/2020,12/31/2020,121,,,322,4,1498,40,14640,,130,4,595,40,,322,4,1498,40,14640,,130,4,595,,,,395474,6884601,24689010,1722554,30831809,101015251,51316807,152332058,792519,,6884601,,,,-188227,,,66899920,-54489511,1060486,,,13310878,,17802,,1547502,,10324612,,,914321,,1093991,1093991,15319190,9780514,221554,,66968,,7868555,20417997,,17002683,,4949823,21952506,42370503,-27051313,-27051313,15319190,,1497365,569211,,,,,,101015251,51316807,152332058,90110362,62221696,31573611,30648085,-33895646,-3247561,,-3247561,0.202399,158983,2739424,,
2020,728003,453313,EL PASO CHILDRENS HOSPITAL,4845 ALAMEDA AVE,EL PASO,TX,79905,EL PASO,21340,U,CH,7,2,10/1/2019,9/30/2020,543.85,31.47,,17,2557,20115,122,44652,,9,262,3726,122,,13,1153,11227,76,27816,,9,262,3726,,25327793,6281850,6754844,35028561,72444957,1223388,85546697,192098811,152816987,344915798,,,,,,,29081691,,,80014112,-64695309,1467958,774437,-3204910,43486071,,,,520630,124889,11638441,,,7368359,,11154705,11154705,62009135,5926542,6590372,149853,,,27911063,40577830,,,,30403550,30403550,70981380,-8972245,-8972245,62009135,,,,,,,,,194662809,150333298,344996107,241104947,103891160,107473518,-3582358,10328542,6746184,,6746184,0.248022,46230123,210386899,,
2020,728022,10018,CALLAHAN EYE FOUNDATION HOSP,1720 UNIVERSITY BOULEVARD,BIRMINGHAM,AL,35233-,JEFFERSON,13820,U,STH,1,10,10/1/2019,9/30/2020,242.93,7,,112,26,398,6,2196,,44,9,150,6,,112,26,398,6,2196,,44,9,150,1663572,4285379,2701436,2701436,20631248,53610209,5276699,44617017,4027671,184905396,188933067,2487453,,20631248,495883,,,20117803,11704497,,27188591,-20143586,1837045,334822,,41216869,2258268,239680,56475372,,9410488,42367770,,,39312701,,,,80529570,5708948,2230120,613683,26614304,6392138,,41559193,,,,,,41559193,38970377,38970377,80529570,,,307987,,,,182765,59089,4027671,235404250,239431921,166641351,72790570,74241457,-1450887,3500638,2049751,414961,1634790,0.236153,3101338,7388265,,
2020,728032,10039,HUNTSVILLE HOSPITAL,101 SIVLEY ROAD,HUNTSVILLE,AL,35801-,MADISON,26620,R,STH,1,13,7/1/2020,6/30/2021,6918.88,61.45,,71058,47374,243998,908,331420,,11405,9759,47995,943,,59066,33686,174525,724,264260,,11405,9759,47995,17237604,219492582,53703505,53986465,505730556,598595772,62763796,903725661,2921374329,2572308138,5493682467,112405303,,505730556,4364562,,,237421540,,,105483602,,32619837,17358922,73644798,518614027,45628917,6446537,620484089,,50431519,480214618,,,596391219,17380407,867161958,884542365,1999547611,-191165356,104104170,,89675324,108467671,298300,111380109,,415826160,6805355,2377958,425009473,536389582,1463158029,1463158029,1999547611,,30187062,92849231,,3066680,0.0997,72265140,4405930,2921374329,2572308138,5493682467,4433102198,1060580269,1104326328,-43746059,164987479,121241420,,121241420,0.164503,103503039,84487104,5850850,20766123
2020,728081,10168,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,RUSSELL,17980,U,STH,1,5,1/1/2020,12/31/2020,278.25,9.29,,2346,126,6653,47,17202,,957,29,2889,47,,2011,47,6239,39,14274,,957,29,2889,63765,2824174,834163,1403754,16072429,38031148,1908020,50065151,118539362,69045263,187584625,3554058,,15876429,32736,,180765,9458318,89948,,8282735,,1804598,,1143057,20836361,1512243,65181,27132718,,,15180155,,,18334556,3997270,680925,4678195,43849112,7699530,2062756,,2790606,,728038,19938394,,19864383,,176426,20040809,39979203,3869909,3869909,43849112,,8616529,3429803,,,,7347034,1248072,118539362,69045263,187584625,124865965,62718660,54103577,8615083,3402405,12017488,,12017488,0.266894,321159,3273997,47143,240106
2020,728082,10169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,99901,R,STH,1,2,10/1/2019,9/30/2020,193.17,,,1176,366,5165,49,17934,,242,99,871,49,,848,325,3909,43,15738,,242,99,871,,122439,42854,42854,9807768,11403935,667064,19955218,17119965,46007123,63127088,513124,45907,9807768,,,,9730802,92333,,23481065,-18212993,423195,,224792,15754493,725605,,,,,19075851,,,2998774,164544,3533369,3697913,22451180,1224918,736939,,22302,,1427073,4232590,,3031762,,9374783,12406545,16639135,5812045,5812045,22451180,,,1215493,,16045,0.0528,,,17119965,46007123,63127088,46481026,16646062,21211703,-4565641,2023948,-2541693,,-2541693,0.316112,686677,5272884,,
2020,728093,30107,AZ SPINE & JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,38060,U,STH,1,4,1/1/2020,12/31/2020,113.91,,,683,,1687,23,8418,,539,,1474,23,,683,,1687,23,8418,,539,,1474,16656,269323,65158,199624,8516123,23094171,486230,32442243,116672924,63472984,180145908,1636974,,8516123,18825,,,6418285,,,5181071,,948593,98921,,12658356,,,,3841596,723428,12564533,,,4563111,,,,17221467,2926467,6762909,,,,402450,10091826,,2260532,,,2260532,12352358,4869109,4869109,17221467,,5678288,1706374,,,,,,116672923,63472984,180145907,141391757,38754150,31610294,7143856,851913,7995769,128,7995641,0.180089,289946,2356677,,
2020,728099,40010,MERCY MEDICAL CENTER,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,22220,U,STH,1,1,7/1/2020,6/30/2021,1175.46,19.07,3875,13270,3470,55238,253,92345,1006,3283,1319,10981,275,,11482,2865,41216,212,77380,1006,3283,1319,10981,12505740,19409863,16890637,18534413,92154642,197864402,27813184,294770010,605894864,724982511,1330877375,16685971,,92336930,8277629,36135,,7593024,,,97543004,-61467072,5597269,155655,,49589482,7390837,,327657571,1998463,,120709011,,,290598836,824038,,824038,341012356,10940971,613954,,,24513,1979028,13558466,,,,,,13558466,327453890,327453890,341012356,,7824458,26015733,,759712,0.0898,27784460,1340241,606261989,738540545,1344802534,1018988056,325814478,290019044,35795434,15823360,51618794,9415,51609379,0.221485,25802897,165474309,224170,1962045
2020,728147,110006,ST MARYS HEALTH CARE SYSTEM  INC,1230 BAXTER STREET,ATHENS,GA,30606-3791,CLARKE,12020,R,STH,1,2,7/1/2020,6/30/2021,1053.87,32.09,,10191,2289,40867,161,58765,,2325,424,8264,264,,6793,1499,24183,103,37595,,2325,424,8264,9903819,10035908,12229635,13513468,78239652,129169020,8634581,201273375,394630990,511259251,905890241,14028972,,78239652,3942935,,,62217901,,,80496060,-44874468,7887635,604619,,114754669,2559328,3233438,89150093,392003,38939619,87100859,,,57655490,,49199521,49199521,221609680,52798258,12609063,,,,6685836,72093157,,945023,,21377038,22322061,94415218,127194462,127194462,221609680,,7400000,18764920,,716265,0.1095,23291682,2728085,394631202,511931922,906563124,666841647,239721477,207408672,32312805,16773712,49086517,-202823,49289340,0.222183,16146840,86977153,,
2020,728153,110016,WEST GEORGIA MEDICAL CENTER,1514 VERNON ROAD,LAGRANGE,GA,30240,TROUP,99911,R,STH,1,13,7/1/2020,6/30/2021,1018.07,,,10252,2658,33322,276,100740,,2171,637,7952,442,,8726,2041,27505,256,93440,,2171,637,7952,20305486,15338709,23392446,29397450,81811064,133583823,12137367,204640691,502285879,646594542,1148880421,24366561,,81811064,1600672,,,3561846,,,136053673,-98933716,4034854,839973,,45556630,1720000,4565940,74244980,,3451188,33267157,19250201,,86220143,108596317,2717916,111314233,243091006,2058906,3138480,,1260000,,25090688,31548074,,115627142,,45440315,161067457,192615531,50475475,50475475,243091006,,5458924,14426422,,685050,0.1378,,,510097586,646659191,1156756777,928541915,228214862,215394887,12819975,26361830,39181805,2,39181803,0.178122,15904555,144984920,310002,2551328
2020,728162,110035,KENNESTONE HOSPITAL,677 CHURCH STREET,MARIETTA,GA,30060-,COBB,12060,U,STH,1,13,7/1/2020,6/30/2021,4347,131.65,,52471,13309,208432,642,234330,,8751,2285,36638,662,,45705,5811,163119,533,194545,,8751,2285,36638,80352814,106673338,98289838,155559529,333099976,709365964,60262448,932157650,3523683169,2208707825,5732390994,102513171,,333099976,25422520,,3938269,934098,,,951733430,-703113160,28612118,5050601,,283217087,43095848,13461558,648033565,3337717,71370920,236741861,123321169,,599221289,,6655166,6655166,889093542,8396596,12790061,,8863115,,124960000,155009772,,415134284,,6383883,421518167,576527939,312565603,312565603,889093542,,26670357,78276810,,1965136,0.0749,76881213,11434204,3549758019,2182795529,5732553548,4511283361,1221270187,1042465940,178804247,172831542,351635789,520109,351115680,0.162612,457,474406413,853564,6640622
2020,728182,110082,ST. JOSEPHS OF ATLANTA,5665 PEACHTREE DUNWOODY,ATLANTA,GA,30542,DEKALB,12060,U,STH,1,2,9/1/2020,8/31/2021,1861.52,18.03,,29465,3634,105728,364,133026,,4706,505,18198,364,,24929,2737,88652,298,108936,,4706,505,18198,12852613,29802382,20167394,27426264,155040022,336901899,24793795,464885591,1183045533,737048062,1920093595,42669006,,154885302,31800694,,,305350948,905999,,176689641,-123923701,1986468,1821130,339823,363170308,7278652,6779460,249453149,6742143,6014391,356840146,,,165599595,,23058096,23058096,551827999,9528763,9524759,,5106944,,47746542,248681947,,101263993,,15404680,116668673,365350620,186477379,186477379,551827999,,4983048,55874914,,,,61971120,290414,1183045534,737048062,1920093596,1392382546,527711050,491941921,35769129,52335050,88104179,42830790,45273389,0.242116,7594708,63760031,,
2020,728183,110083,PIEDMONT HOSPITAL INC.,1968 PEACHTREE RD. NW.,ATLANTA,GA,30309-1281,FULTON,12060,U,STH,1,2,7/1/2020,6/30/2021,3125.83,5.57,,43647,7307,155058,544,198560,,7256,990,26898,544,,36508,5956,119785,422,154030,,7256,990,26898,33621459,30451456,39207593,48372248,243228305,832508350,77558715,890452957,2783863609,2219653288,5003516897,62782952,,238915648,37066065,,,34793220,,,584845931,-403939762,25098479,4005882,1,234550021,28692697,2276433,907624677,16360395,12762924,432503579,,,728818952,1120310758,46373071,1171227614,2134596587,81555226,25551668,,31963528,,91923029,230993451,,743370437,,,743370437,974363888,1160232699,1160232699,2134596587,,27112179,82000373,,,,82895071,558329,2781930089,2223432658,5005362747,3885464095,1119898652,1075736655,44161997,30568354,74730351,5335484,69394867,0.177965,28201848,219599141,403,6799
2020,728196,110113,BURKE MEDICAL CENTER,351 LIBERTY STREET,WAYNESBORO,GA,30830,BURKE,12260,U,STH,1,2,6/1/2020,5/31/2021,95.07,,,334,48,1092,40,14600,,49,12,165,40,,225,48,761,40,14600,,49,12,165,446567,2963259,1589962,1601026,5429585,8675982,570394,11506931,4979488,24807924,29787412,853621,,5429585,,,,488863,,,7469191,-5724900,260814,,,3103798,349155,,12143242,,2334266,7420351,,,4463680,10340,,10340,7577818,1188479,149737,344309,294988,699827,,2677340,,,,176976,176976,2854316,4723502,4723502,7577818,,103146,173575,,,,,,3547144,31964200,35511344,27549763,7961581,14105566,-6143985,8612857,2468872,,2468872,0.386302,688096,3157389,11921,59499
2020,728207,110143,COBB HOSPITAL AND MEDICAL CENTER,3950 AUSTELL ROAD,AUSTELL,GA,30106-1121,COBB,12060,U,STH,1,13,7/1/2020,6/30/2021,2273.2,0.17,,21455,10032,98400,367,133955,,3415,1865,17969,387,,19372,4242,76660,308,112420,,3415,1865,17969,55397966,49606911,64205379,79040675,167981515,521189902,32322973,620349925,1358126517,2328633177,3686759694,54786095,,167981515,21319576,,,93653,,,540487577,-411413530,21977252,7934623,,159079575,14307795,5361340,271140168,285227,52579683,123890742,51149469,,226943947,,17708530,17708530,403732052,5947317,6634360,,3977942,,61716033,78275652,,186891067,,9844575,196735642,275011294,128720758,128720758,403732052,,9261974,27401367,,1762591,0.1923,45745384,9716,1371737499,2318161724,3689899223,2980563352,709335871,689171417,20164454,145045111,165209565,1567410,163642155,0.168264,39867894,425474820,481225,4104889
2020,728213,110184,DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134-,DOUGLAS,12060,U,STH,1,13,7/1/2020,6/30/2021,826.66,,,8740,2413,30764,102,37230,,1610,489,6796,102,,7219,2005,26230,94,34310,,1610,489,6796,18452890,19272786,21846575,24614020,62977466,111351796,9067835,168313920,451210156,559615317,1010825473,20038807,,62977466,5952059,,,30133,,,115997372,-86246841,2432083,206907,,32419654,59570,1057352,68601383,243295,18409089,43993181,19694922,,51725792,,45254,45254,84190700,1156957,2397136,,770585,,17341119,21665797,,31657731,,606210,32263941,53929738,30260962,30260962,84190700,,3740526,12336957,,361341,0.0899,20560524,,457657435,553879194,1011536629,825005282,186531347,174329262,12202085,24779049,36981134,64267,36916867,0.166511,11440446,115419115,184127,1608899
2020,728222,110233,SOUTHEASTERN REGIONAL MEDICAL CENTER,600 PARKWAY NORTH,NEWNAN,GA,30265,COWETA,12060,U,STH,1,4,7/1/2020,6/30/2021,562.57,,,1564,282,6118,50,18250,,362,37,1364,50,,1564,282,6118,50,18250,,362,37,1364,17996989,2066415,18499056,21442393,38994715,275607930,9570511,232585801,116708218,1073155476,1189863694,9419155,,38994715,379402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022130,2903765,,,,,,,,,,,314602645,-314602645,,-314602645,,-314602645,0.195473,3796920,34481781,,
2020,728226,114010,UHS OF PEACHFORD LP,2151 PEACHFORD ROAD,ATLANTA,GA,30338,,12060,U,PH,4,4,1/1/2020,12/31/2020,360.03,,,8196,,62416,246,90036,,646,,8491,246,,8196,,62416,246,90036,,646,,8491,,,,,21155063,20671366,1278598,33069932,138290700,13045100,151335800,,,,,,,-75172,,,3766682,,227872,140434,,4059816,2504503,,19770477,,,3310274,,,11844743,,6368865,6368865,22273424,2396063,2638927,,,,-205503,-258069210,,,,,,-258069210,280342634,280342634,22273424,,,,,,,,,138290700,13045100,151335800,101889262,49446538,37800760,11645778,2970136,14615914,,14615914,,,,,
2020,728254,191322,ABROM KAPLAN MEMORIAL HOSPITAL,1310 WEST 7TH STREET,KAPLAN,LA,70548,,29180,R,CAH,1,9,10/1/2019,9/30/2020,106.6,,109,1341,5,2177,25,9150,27,119,1,218,35,109,479,5,842,25,9150,27,119,1,218,11446,1048280,612050,612050,6285351,12080891,62612,18059982,12505643,17988552,30494195,,,,,,,718,,,2002333,,439078,7193,11171054,15141966,,,6618742,,,,607258,,7117708,,,,22259674,249139,,404156,2915,2540317,1743149,4939676,,,,5364127,5364127,10303803,11955871,11955871,22259674,,,,,,,,,12505643,18014349,30519992,13633619,16886373,18366242,-1479869,5714106,4234237,,4234237,0.592243,5571581,7564844,,
2020,728262,210039,CALVERT MEMORIAL HOSPITAL,100 HOSPITAL RD,PRINCE FREDERICK,MD,20678,CALVERT,47894,U,STH,1,2,7/1/2020,6/30/2021,724.96,,,10435,1059,20506,70,25550,,2379,198,5233,70,,9325,631,17157,64,23360,,2379,198,5233,,,,,61722907,81308115,12521964,121106552,81261218,82734198,163995416,12262340,,54539200,1022566,,,14251206,476304,,11541715,,3208212,4237164,1989,33716590,5239640,5960012,43662653,53163649,25033793,80673015,102493,,93944255,12930682,13719530,26650212,154311057,18857121,,,1566000,2907113,3851207,26975439,,47983177,,16772804,64755981,91731420,62579637,62579637,154311057,,8851091,27150906,,,0.0488,,,81261218,88138785,169400003,25325509,144074494,143031022,1043472,3919503,4962975,4074777,888198,0.738475,,,,
2020,728293,290058,DIGINTY HEALTH ST ROSE DOMINICAN,1550 WEST CRAIG ROAD,NORTH LAS VEGAS,NV,89032,CLARK,29820,U,STH,1,4,1/1/2020,12/31/2020,153.99,,,247,120,1799,32,11712,,123,50,787,32,,247,120,1799,32,11712,,123,50,787,212953,,212953,11570152,12080661,33956093,321771,40074655,24090410,425354694,449445104,2270543,,12080661,288140,,,,,,9558657,,593938,2174458,,21684485,,,,471622,,1368226,,,1024645,,157051,198540,22907670,3357349,1078800,12154,,2740078,76393,8859326,,,,1469588,1469588,10328914,12578756,12578756,22907670,,,826005,,24780,0.12,,,24028289,425416815,449445104,399223643,50221461,46036754,4184707,2563105,6747812,,6747812,0.089165,4867790,181965893,,
2020,728324,370019,GREAT PLAINS REGIONAL MEDICAL CENTER,WEST THIRD AND LINCOLN,ELK CITY,OK,73648-,BECKHAM,99937,R,STH,1,2,7/1/2020,6/30/2021,271.56,,,2553,919,5491,42,15330,,482,48,1818,62,,1524,471,3232,36,13140,,482,48,1818,137802,8062821,2336527,4250788,19690456,35848800,3332070,42962025,48316574,111813286,160129860,5055610,75837,19690456,1206006,,,4740978,33660402,,7307768,,1908189,817859,,48769134,861828,1679796,59491186,823076,,29674921,,,31471456,2584320,701077,3285397,83525987,3376107,2347052,,4141075,5021396,29023180,46519157,,763785,,5691111,6454896,52974053,30551934,30551934,83525987,,1484357,2920442,,,0.0987,,,50214363,119737256,169951619,121901028,48050591,55539256,-7488665,11072624,3583959,,3583959,0.268295,3922308,21754297,,
2020,728356,380103,KAISER WESTSIDE MEDICAL CENTER,2875 NW STUCKI AVENUE,HILLSBORO,OR,97124-5806,WASHINGTON,38900,U,STH,1,2,1/1/2020,12/31/2020,793.28,7.23,,977,540,19221,122,44652,,222,115,5937,122,,932,397,14113,102,37332,,222,115,5937,3921942,1410007,4942516,19716406,79099912,104605296,9745134,272724462,155757284,221034080,376791364,39153712,,75862947,3430479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624810,,,,22637481,,,,,,,,,1,1,,1,0.723808,9210127,32367752,,768130
2020,728384,390233,UPMC HANOVER,300 HIGHLAND AVENUE,HANOVER,PA,17331-,YORK,49620,R,STH,1,2,7/1/2020,6/30/2021,,,,8390,747,22098,81,29646,,1896,113,5349,81,,7394,350,18354,72,26352,,1896,113,5349,3857181,3269713,4715702,9155170,51983634,81246001,10405151,113598984,187836569,263685592,451522161,14759692,,51983634,440165,,,-10547,,,51421538,-33282139,652526,1165610,39835,21159602,2410649,2908880,62307417,5757631,574798,37640483,,,77941736,8553472,81299,8634771,107736109,2400938,1572881,,2918843,,25440461,32594232,,,,75141877,75141877,107736109,,,107736109,,4245692,13224212,,,-0.0368,11674525,,188852166,270562705,459414871,289238864,170176007,133480029,36695978,-15713173,20982805,-250394,21233199,0.251591,5847381,40887190,,
2020,728388,392025,POST ACUTE MEDICAL AT NANTICOKE,575 NORTH RIVER STREET,WILKES-BARE,PA,18764,LUZERNE,42540,U,LTCH,2,4,9/1/2020,8/31/2021,69.44,,,4790,,8763,36,13140,,190,,305,36,,4790,,8763,36,13140,,190,,305,,,,,5755697,8009155,67913,12945419,71283214,,71283214,,,,,,,-129852,,,3401376,-529310,-26731,,-817096,1896881,,,,939183,,41730,,,360678,,2388501,2388501,4646060,1014827,540503,74175,,-44616,,3508299,,,,31310,31310,3539609,1106451,1106451,4646060,,,,,,,,,69252802,,69252802,53336675,15916127,13764852,2151275,237933,2389208,,2389208,,,,,
2020,728399,440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,SUMNER,34980,U,STH,1,4,5/1/2020,4/30/2021,892.23,,,8389,3829,28168,138,50370,,1914,10,5743,167,,6606,2120,19390,120,43800,,1914,10,5743,4432332,22117933,7233363,12870898,62679299,86638996,6976406,104428110,402509055,480736002,883245057,8876050,,62679299,1075665,,,31409,,,18402518,,4174726,2018537,,27088427,6344055,286830,34721396,2397623,738435,11744876,5302804,,49042292,,96709782,96709782,172840501,4105557,5682955,3883656,,,27024887,40697055,57797636,2551070,,,60348706,101045761,71794740,71794740,172840501,,6240233,10043715,,321608,0.079,,,402509056,513839404,916348460,754185823,162162637,155410992,6751645,16168499,22920144,,22920144,0.118232,9072602,118538560,287246,2132877
2020,728403,440010,WAYNE MEDICAL CENTER,HIGHWAY 64 EAST,WAYNESBORO,TN,38485,WAYNE,99944,R,STH,1,9,7/1/2020,6/30/2021,122.6,,,1655,78,3070,25,9125,,170,,341,25,,610,,1153,25,9125,,170,,341,547110,1017823,891032,1538050,6512785,7336331,,13246491,9348721,29879279,39228000,1633849,,6512785,,,,1893007,,,4572639,-3063420,269887,78395,,-1129362,,7950,,359746,263939,4732875,,,1065096,,1,1,-64265,744163,575536,161900,,,52390,1533989,,,,,,1533989,-1598254,-1598254,-64265,,236396,723872,,,,465431,,9347586,29884542,39232128,28981528,10250600,13849116,-3598516,1970855,-1627661,-2,-1627659,0.337679,879435,5010022,,
